timestamp,scenario,asset,plc_ip,recipe_id,operator_mode,line_state,conveyor_run,safety_ok,estop,photoeye_infeed,photoeye_outfeed,jam_sensor,fault_lamp,fault_code,jam_timeout_s,speed_setpoint_pct,actual_speed_pct,motor_current_a,vibration_mm_s,temperature_c,line_rate_ppm,item_count,reject_count,reject_rate_pct,plc_cycle_ms,network_rx_kbps,network_tx_kbps,ground_truth_label
2026-09-01T14:00:35+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.17,78.01,12.715,2.447,46.58,88.79,178555,884,0.616,10.377,17.0,9.87,NORMAL
2026-09-01T14:00:36+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.17,78.01,13.007,2.356,46.68,90.58,178556,884,0.706,10.523,9.04,11.26,NORMAL
2026-09-01T14:00:37+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.18,77.95,11.966,2.296,46.65,94.97,178558,884,0.482,11.246,9.35,8.48,NORMAL
2026-09-01T14:00:38+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.18,76.78,12.751,2.211,46.42,91.03,178560,884,0.732,10.023,9.42,10.77,NORMAL
2026-09-01T14:00:39+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.19,78.22,12.853,2.319,46.05,92.23,178561,884,0.403,10.164,10.44,11.55,NORMAL
2026-09-01T14:00:40+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.19,78.08,12.491,2.387,46.72,90.21,178563,884,0.759,10.676,9.72,7.0,NORMAL
2026-09-01T14:00:41+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.19,78.85,13.383,2.466,46.86,92.84,178564,884,0.518,10.348,10.13,12.62,NORMAL
2026-09-01T14:00:42+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.2,78.35,12.384,2.318,46.62,92.66,178566,884,0.388,9.975,17.33,10.18,NORMAL
2026-09-01T14:00:43+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.2,77.36,12.646,2.279,46.7,93.06,178567,884,0.423,10.354,12.54,8.13,NORMAL
2026-09-01T14:00:44+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.21,78.48,12.807,2.349,46.95,90.72,178569,885,0.727,10.031,11.44,10.08,NORMAL
2026-09-01T14:00:45+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.21,79.33,13.422,2.39,47.09,94.37,178570,885,0.579,10.836,15.88,7.55,NORMAL
2026-09-01T14:00:46+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.22,77.81,12.794,2.377,46.87,90.07,178572,885,0.423,10.042,17.01,11.62,NORMAL
2026-09-01T14:00:47+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.22,78.77,13.344,2.297,46.01,93.51,178573,885,0.54,11.061,12.65,12.7,NORMAL
2026-09-01T14:00:48+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.23,77.25,12.592,2.352,46.7,95.42,178575,885,0.686,10.627,11.97,13.72,NORMAL
2026-09-01T14:00:49+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.23,77.37,12.553,2.246,47.19,92.74,178577,885,0.494,11.796,14.66,12.82,NORMAL
2026-09-01T14:00:50+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.24,79.23,12.813,2.342,46.13,95.1,178578,885,0.611,10.018,13.39,12.13,NORMAL
2026-09-01T14:00:51+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.24,79.84,13.123,2.354,47.13,96.15,178580,885,0.392,9.6,13.82,12.78,NORMAL
2026-09-01T14:00:52+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.25,78.58,12.962,2.296,47.0,90.28,178581,885,0.303,9.452,13.05,10.31,NORMAL
2026-09-01T14:00:53+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.25,77.99,12.157,2.304,46.61,92.05,178583,885,0.758,11.849,10.62,7.16,NORMAL
2026-09-01T14:00:54+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.26,76.88,11.969,2.387,47.06,90.11,178584,885,0.605,10.823,16.43,8.44,NORMAL
2026-09-01T14:00:55+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.26,79.14,13.35,2.306,47.18,95.92,178586,885,0.399,10.478,13.63,6.34,NORMAL
2026-09-01T14:00:56+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.27,77.89,13.209,2.212,46.77,92.77,178587,885,0.611,10.55,13.32,13.22,NORMAL
2026-09-01T14:00:57+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.27,77.35,13.083,2.272,46.81,89.56,178589,885,0.541,10.642,13.27,11.76,NORMAL
2026-09-01T14:00:58+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.28,79.09,12.877,2.128,46.91,92.93,178590,885,0.496,9.894,15.33,11.4,NORMAL
2026-09-01T14:00:59+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.28,76.42,12.149,2.181,46.77,92.86,178592,885,0.577,9.532,16.41,6.33,NORMAL
2026-09-01T14:01:00+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.28,77.22,13.316,2.254,46.7,92.41,178594,885,0.397,9.699,11.94,10.14,NORMAL
2026-09-01T14:01:01+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.29,77.07,13.16,2.312,47.07,88.64,178595,885,0.565,9.776,15.08,10.96,NORMAL
2026-09-01T14:01:02+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.29,79.04,12.849,2.393,46.53,94.55,178597,885,0.638,10.199,12.74,11.48,NORMAL
2026-09-01T14:01:03+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.3,77.43,13.275,2.429,46.27,91.71,178598,885,0.541,10.522,14.85,10.13,NORMAL
2026-09-01T14:01:04+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.3,79.78,12.869,2.364,46.73,93.38,178600,885,0.434,10.455,17.06,13.89,NORMAL
2026-09-01T14:01:05+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.31,78.4,13.032,2.472,46.54,92.55,178601,885,0.594,10.436,13.11,6.44,NORMAL
2026-09-01T14:01:06+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.31,78.15,13.041,2.32,46.17,90.71,178603,885,0.315,9.631,16.45,13.22,NORMAL
2026-09-01T14:01:07+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.32,79.19,12.786,2.323,46.71,91.49,178604,885,0.51,9.7,14.27,10.82,NORMAL
2026-09-01T14:01:08+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.32,77.59,12.782,2.302,46.31,90.23,178606,885,0.598,10.036,17.72,8.58,NORMAL
2026-09-01T14:01:09+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.33,78.58,12.403,2.293,46.62,91.66,178607,885,0.535,10.564,12.12,7.66,NORMAL
2026-09-01T14:01:10+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.33,79.29,12.526,2.36,47.01,94.05,178609,885,0.515,10.014,15.49,8.78,NORMAL
2026-09-01T14:01:11+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.34,77.06,12.668,2.222,47.0,94.8,178610,885,0.535,10.608,11.75,9.31,NORMAL
2026-09-01T14:01:12+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.34,79.15,12.683,2.314,46.38,93.76,178612,885,0.652,10.247,15.45,8.86,NORMAL
2026-09-01T14:01:13+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.35,76.24,12.64,2.353,46.85,91.42,178613,885,0.394,9.504,11.35,9.83,NORMAL
2026-09-01T14:01:14+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.35,78.81,12.583,2.236,46.46,92.84,178615,885,0.552,10.557,11.39,6.77,NORMAL
2026-09-01T14:01:15+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.36,78.36,12.537,2.381,46.6,93.28,178617,885,0.573,9.33,13.29,10.5,NORMAL
2026-09-01T14:01:16+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.36,78.82,12.852,2.389,46.59,92.73,178618,885,0.495,10.408,10.96,7.09,NORMAL
2026-09-01T14:01:17+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.36,79.41,13.52,2.422,47.48,94.32,178620,885,0.651,10.421,10.95,13.6,NORMAL
2026-09-01T14:01:18+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.37,78.54,13.204,2.411,46.85,93.71,178621,885,0.513,9.74,13.48,12.63,NORMAL
2026-09-01T14:01:19+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.37,78.45,13.379,2.351,46.94,92.91,178623,885,0.458,9.265,9.7,11.15,NORMAL
2026-09-01T14:01:20+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.38,80.59,13.004,2.168,47.09,96.58,178624,885,0.438,9.798,14.4,7.06,NORMAL
2026-09-01T14:01:21+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.38,77.74,12.291,2.189,46.59,89.1,178626,885,0.395,10.911,16.01,6.77,NORMAL
2026-09-01T14:01:22+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.39,78.15,13.12,2.272,47.08,92.21,178627,885,0.523,10.062,17.94,13.53,NORMAL
2026-09-01T14:01:23+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.39,78.96,12.91,2.401,46.58,93.84,178629,885,0.631,9.952,14.51,8.83,NORMAL
2026-09-01T14:01:24+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.4,79.04,12.621,2.286,46.98,94.04,178631,885,0.435,10.702,15.16,8.51,NORMAL
2026-09-01T14:01:25+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.4,78.43,12.64,2.286,47.04,97.71,178632,885,0.497,10.719,15.87,6.98,NORMAL
2026-09-01T14:01:26+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.41,78.57,13.33,2.388,46.64,93.98,178634,885,0.538,9.977,14.35,13.28,NORMAL
2026-09-01T14:01:27+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.41,78.91,12.972,2.272,46.76,93.54,178635,885,0.636,9.729,12.21,8.55,NORMAL
2026-09-01T14:01:28+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.42,79.33,12.449,2.289,46.34,93.48,178637,885,0.474,9.273,17.47,6.12,NORMAL
2026-09-01T14:01:29+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.42,78.68,13.377,2.37,46.3,90.35,178638,885,0.595,10.371,13.82,11.55,NORMAL
2026-09-01T14:01:30+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.43,79.8,12.836,2.236,46.57,96.58,178640,885,0.615,9.309,11.52,8.94,NORMAL
2026-09-01T14:01:31+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.43,77.36,12.298,2.376,45.93,89.79,178642,885,0.334,9.626,15.05,10.38,NORMAL
2026-09-01T14:01:32+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.43,77.94,12.739,2.308,46.49,90.39,178643,885,0.735,10.214,14.64,9.45,NORMAL
2026-09-01T14:01:33+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.44,78.68,13.48,2.267,46.91,95.17,178645,885,0.754,9.699,9.65,12.96,NORMAL
2026-09-01T14:01:34+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.44,78.35,12.604,2.457,46.68,89.87,178646,885,0.556,10.131,11.79,7.14,NORMAL
2026-09-01T14:01:35+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.45,78.01,12.771,2.339,46.98,92.6,178648,885,0.695,10.633,9.79,11.98,NORMAL
2026-09-01T14:01:36+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.45,78.13,12.998,2.221,46.59,95.2,178649,885,0.603,9.919,14.63,13.69,NORMAL
2026-09-01T14:01:37+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.46,77.94,12.835,2.35,47.1,89.46,178651,885,0.447,10.201,17.03,7.19,NORMAL
2026-09-01T14:01:38+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.46,78.19,12.708,2.285,46.53,92.46,178652,885,0.397,9.892,14.08,8.16,NORMAL
2026-09-01T14:01:39+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.47,78.76,12.728,2.326,46.65,91.3,178654,885,0.504,9.325,14.45,11.88,NORMAL
2026-09-01T14:01:40+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.47,78.8,13.106,2.23,46.97,91.82,178655,885,0.637,9.739,12.76,10.84,NORMAL
2026-09-01T14:01:41+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.48,78.68,12.545,2.187,46.82,93.3,178657,885,0.628,10.367,9.34,6.32,NORMAL
2026-09-01T14:01:42+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.48,78.44,12.385,2.22,46.59,95.25,178658,885,0.703,10.232,11.3,7.76,NORMAL
2026-09-01T14:01:43+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.49,77.34,12.965,2.277,46.67,90.69,178660,885,0.59,10.688,11.78,9.07,NORMAL
2026-09-01T14:01:44+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.49,78.54,12.899,2.346,47.15,91.87,178662,885,0.639,10.482,16.79,6.58,NORMAL
2026-09-01T14:01:45+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.49,78.77,12.468,2.246,46.82,92.77,178663,885,0.673,10.474,17.63,8.45,NORMAL
2026-09-01T14:01:46+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.5,80.04,13.58,2.444,46.49,93.83,178665,885,0.605,9.721,10.78,10.43,NORMAL
2026-09-01T14:01:47+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.5,78.76,12.045,2.149,46.72,93.84,178666,885,0.253,10.734,14.99,10.42,NORMAL
2026-09-01T14:01:48+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.51,78.99,12.865,2.218,46.39,93.13,178668,885,0.418,9.588,10.34,8.53,NORMAL
2026-09-01T14:01:49+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.51,78.92,12.215,2.368,47.09,93.71,178669,885,0.569,9.691,17.66,6.51,NORMAL
2026-09-01T14:01:50+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,1,0,0,,5,78.52,80.28,13.388,2.221,46.81,93.55,178671,885,0.581,10.113,12.05,7.5,NORMAL
2026-09-01T14:01:51+00:00,INCIDENT,PLC01,192.168.50.20,PKG-A12,AUTO,RUN,1,1,0,1,0,0,0,,5,78.52,78.87,13.197,2.402,46.45,92.73,178672,885,0.593,11.227,10.23,8.05,NORMAL
