timestamp,src_ip,dst_ip,src_port,dst_port,proto,service,duration,orig_bytes,resp_bytes,conn_state,suricata_alert,programming_activity
2026-09-01T10:03:10+00:00,192.168.50.11,192.168.50.20,56173,502,tcp,modbus,0.0298,130,135,SF,0,0
2026-09-01T10:03:15+00:00,192.168.50.11,192.168.50.20,58019,502,tcp,modbus,0.0231,76,146,SF,0,0
2026-09-01T10:03:17+00:00,192.168.50.12,192.168.50.20,51874,4840,tcp,opcua,0.1362,192,847,SF,0,0
2026-09-01T10:03:20+00:00,192.168.50.11,192.168.50.20,54929,502,tcp,modbus,0.0582,77,191,SF,0,0
2026-09-01T10:03:25+00:00,192.168.50.11,192.168.50.20,50879,502,tcp,modbus,0.0237,123,178,SF,0,0
2026-09-01T10:03:30+00:00,192.168.50.11,192.168.50.20,57169,502,tcp,modbus,0.0157,90,164,SF,0,0
2026-09-01T10:03:32+00:00,192.168.50.12,192.168.50.20,57496,4840,tcp,opcua,0.0637,381,506,SF,0,0
2026-09-01T10:03:35+00:00,192.168.50.11,192.168.50.20,60552,502,tcp,modbus,0.0397,114,132,SF,0,0
2026-09-01T10:03:40+00:00,192.168.50.11,192.168.50.20,59180,502,tcp,modbus,0.0386,99,139,SF,0,0
2026-09-01T10:03:45+00:00,192.168.50.11,192.168.50.20,54759,502,tcp,modbus,0.0154,96,147,SF,0,0
2026-09-01T10:03:47+00:00,192.168.50.12,192.168.50.20,57838,4840,tcp,opcua,0.0417,417,755,SF,0,0
2026-09-01T10:03:50+00:00,192.168.50.11,192.168.50.20,59036,502,tcp,modbus,0.0453,85,141,SF,0,0
2026-09-01T10:03:55+00:00,192.168.50.11,192.168.50.20,62313,502,tcp,modbus,0.0442,76,172,SF,0,0
2026-09-01T10:04:00+00:00,192.168.50.11,192.168.50.20,58415,502,tcp,modbus,0.0171,99,136,SF,0,0
2026-09-01T10:04:02+00:00,192.168.50.12,192.168.50.20,52342,4840,tcp,opcua,0.0913,248,685,SF,0,0
2026-09-01T10:04:05+00:00,192.168.50.11,192.168.50.20,56316,502,tcp,modbus,0.0594,127,212,SF,0,0
2026-09-01T10:04:10+00:00,192.168.50.11,192.168.50.20,50302,502,tcp,modbus,0.0335,112,170,SF,0,0
2026-09-01T10:04:15+00:00,192.168.50.11,192.168.50.20,55479,502,tcp,modbus,0.0219,125,200,SF,0,0
2026-09-01T10:04:17+00:00,192.168.50.12,192.168.50.20,59529,4840,tcp,opcua,0.1061,391,628,SF,0,0
2026-09-01T10:04:20+00:00,192.168.50.11,192.168.50.20,61400,502,tcp,modbus,0.031,128,116,SF,0,0
2026-09-01T10:04:25+00:00,192.168.50.11,192.168.50.20,55479,502,tcp,modbus,0.0316,120,162,SF,0,0
2026-09-01T10:04:30+00:00,192.168.50.11,192.168.50.20,62216,502,tcp,modbus,0.0593,121,95,SF,0,0
2026-09-01T10:04:32+00:00,192.168.50.12,192.168.50.20,56829,4840,tcp,opcua,0.0968,189,374,SF,0,0
2026-09-01T10:04:35+00:00,192.168.50.11,192.168.50.20,51547,502,tcp,modbus,0.0376,78,160,SF,0,0
2026-09-01T10:04:40+00:00,192.168.50.11,192.168.50.20,49907,502,tcp,modbus,0.0478,110,125,SF,0,0
2026-09-01T10:04:45+00:00,192.168.50.11,192.168.50.20,60412,502,tcp,modbus,0.048,72,111,SF,0,0
2026-09-01T10:04:47+00:00,192.168.50.12,192.168.50.20,57660,4840,tcp,opcua,0.1186,284,764,SF,0,0
2026-09-01T10:04:50+00:00,192.168.50.11,192.168.50.20,64064,502,tcp,modbus,0.0416,113,134,SF,0,0
2026-09-01T10:04:55+00:00,192.168.50.11,192.168.50.20,52272,502,tcp,modbus,0.0476,73,128,SF,0,0
2026-09-01T10:05:00+00:00,192.168.50.11,192.168.50.20,63871,502,tcp,modbus,0.0339,95,116,SF,0,0
2026-09-01T10:05:02+00:00,192.168.50.12,192.168.50.20,58261,4840,tcp,opcua,0.0647,342,676,SF,0,0
2026-09-01T10:05:05+00:00,192.168.50.11,192.168.50.20,63364,502,tcp,modbus,0.0419,126,119,SF,0,0
2026-09-01T10:05:10+00:00,192.168.50.11,192.168.50.20,55136,502,tcp,modbus,0.0369,94,177,SF,0,0
2026-09-01T10:05:15+00:00,192.168.50.11,192.168.50.20,51748,502,tcp,modbus,0.0575,110,114,SF,0,0
2026-09-01T10:05:17+00:00,192.168.50.12,192.168.50.20,54587,4840,tcp,opcua,0.0501,180,624,SF,0,0
2026-09-01T10:05:20+00:00,192.168.50.11,192.168.50.20,60454,502,tcp,modbus,0.0243,92,130,SF,0,0
2026-09-01T10:05:25+00:00,192.168.50.11,192.168.50.20,61205,502,tcp,modbus,0.0269,106,166,SF,0,0
2026-09-01T10:05:30+00:00,192.168.50.11,192.168.50.20,52508,502,tcp,modbus,0.0596,128,175,SF,0,0
2026-09-01T10:05:32+00:00,192.168.50.12,192.168.50.20,64314,4840,tcp,opcua,0.1112,375,513,SF,0,0
2026-09-01T10:05:35+00:00,192.168.50.11,192.168.50.20,56157,502,tcp,modbus,0.0585,104,154,SF,0,0
2026-09-01T10:05:40+00:00,192.168.50.11,192.168.50.20,60734,502,tcp,modbus,0.0159,72,193,SF,0,0
2026-09-01T10:05:45+00:00,192.168.50.11,192.168.50.20,61678,502,tcp,modbus,0.0468,119,178,SF,0,0
2026-09-01T10:05:47+00:00,192.168.50.12,192.168.50.20,54865,4840,tcp,opcua,0.0482,380,484,SF,0,0
2026-09-01T10:05:50+00:00,192.168.50.11,192.168.50.20,60721,502,tcp,modbus,0.0393,74,176,SF,0,0
2026-09-01T10:05:55+00:00,192.168.50.11,192.168.50.20,62736,502,tcp,modbus,0.0378,119,148,SF,0,0
2026-09-01T10:06:00+00:00,192.168.50.11,192.168.50.20,54747,502,tcp,modbus,0.0402,111,120,SF,0,0
2026-09-01T10:06:02+00:00,192.168.50.12,192.168.50.20,59217,4840,tcp,opcua,0.1051,407,367,SF,0,0
2026-09-01T10:06:05+00:00,192.168.50.11,192.168.50.20,54184,502,tcp,modbus,0.0564,109,106,SF,0,0
2026-09-01T10:06:10+00:00,192.168.50.11,192.168.50.20,60294,502,tcp,modbus,0.0377,103,126,SF,0,0
2026-09-01T10:06:15+00:00,192.168.50.11,192.168.50.20,53973,502,tcp,modbus,0.0242,97,214,SF,0,0
2026-09-01T10:06:17+00:00,192.168.50.12,192.168.50.20,50900,4840,tcp,opcua,0.1682,251,718,SF,0,0
2026-09-01T10:06:20+00:00,192.168.50.11,192.168.50.20,54975,502,tcp,modbus,0.0461,113,98,SF,0,0
2026-09-01T10:06:25+00:00,192.168.50.11,192.168.50.20,49871,502,tcp,modbus,0.0537,96,130,SF,0,0
2026-09-01T10:06:30+00:00,192.168.50.11,192.168.50.20,51880,502,tcp,modbus,0.037,75,129,SF,0,0
2026-09-01T10:06:32+00:00,192.168.50.12,192.168.50.20,63759,4840,tcp,opcua,0.1681,285,699,SF,0,0
2026-09-01T10:06:35+00:00,192.168.50.11,192.168.50.20,50900,502,tcp,modbus,0.0155,128,102,SF,0,0
2026-09-01T10:06:40+00:00,192.168.50.11,192.168.50.20,59775,502,tcp,modbus,0.037,85,122,SF,0,0
2026-09-01T10:06:45+00:00,192.168.50.11,192.168.50.20,61965,502,tcp,modbus,0.0584,73,177,SF,0,0
2026-09-01T10:06:47+00:00,192.168.50.12,192.168.50.20,57610,4840,tcp,opcua,0.1564,267,525,SF,0,0
2026-09-01T10:06:50+00:00,192.168.50.11,192.168.50.20,56249,502,tcp,modbus,0.0426,72,120,SF,0,0
2026-09-01T10:06:55+00:00,192.168.50.11,192.168.50.20,61906,502,tcp,modbus,0.0349,95,158,SF,0,0
2026-09-01T10:07:00+00:00,192.168.50.11,192.168.50.20,55210,502,tcp,modbus,0.0272,77,114,SF,0,0
2026-09-01T10:07:02+00:00,192.168.50.12,192.168.50.20,62431,4840,tcp,opcua,0.1338,224,765,SF,0,0
2026-09-01T10:07:05+00:00,192.168.50.11,192.168.50.20,60791,502,tcp,modbus,0.023,118,176,SF,0,0
2026-09-01T10:07:10+00:00,192.168.50.11,192.168.50.20,50310,502,tcp,modbus,0.0352,120,161,SF,0,0
2026-09-01T10:07:15+00:00,192.168.50.11,192.168.50.20,50540,502,tcp,modbus,0.044,93,97,SF,0,0
2026-09-01T10:07:17+00:00,192.168.50.12,192.168.50.20,56822,4840,tcp,opcua,0.1764,214,451,SF,0,0
2026-09-01T10:07:20+00:00,192.168.50.11,192.168.50.20,59931,502,tcp,modbus,0.0234,121,126,SF,0,0
2026-09-01T10:07:25+00:00,192.168.50.11,192.168.50.20,57061,502,tcp,modbus,0.0591,84,116,SF,0,0
2026-09-01T10:07:30+00:00,192.168.50.11,192.168.50.20,51137,502,tcp,modbus,0.0325,91,127,SF,0,0
2026-09-01T10:07:32+00:00,192.168.50.12,192.168.50.20,50500,4840,tcp,opcua,0.076,259,469,SF,0,0
2026-09-01T10:07:35+00:00,192.168.50.11,192.168.50.20,53220,502,tcp,modbus,0.0571,116,139,SF,0,0
2026-09-01T10:07:40+00:00,192.168.50.11,192.168.50.20,58381,502,tcp,modbus,0.0227,80,104,SF,0,0
2026-09-01T10:07:45+00:00,192.168.50.11,192.168.50.20,58665,502,tcp,modbus,0.0175,84,131,SF,0,0
2026-09-01T10:07:47+00:00,192.168.50.12,192.168.50.20,57984,4840,tcp,opcua,0.1061,258,762,SF,0,0
2026-09-01T10:07:50+00:00,192.168.50.11,192.168.50.20,63043,502,tcp,modbus,0.0274,117,97,SF,0,0
2026-09-01T10:07:55+00:00,192.168.50.11,192.168.50.20,56560,502,tcp,modbus,0.0224,118,117,SF,0,0
2026-09-01T10:08:00+00:00,192.168.50.11,192.168.50.20,51328,502,tcp,modbus,0.0196,128,205,SF,0,0
2026-09-01T10:08:02+00:00,192.168.50.12,192.168.50.20,54682,4840,tcp,opcua,0.1332,202,659,SF,0,0
2026-09-01T10:08:05+00:00,192.168.50.11,192.168.50.20,58154,502,tcp,modbus,0.0596,115,172,SF,0,0
2026-09-01T10:08:10+00:00,192.168.50.11,192.168.50.20,53933,502,tcp,modbus,0.044,100,90,SF,0,0
2026-09-01T10:08:15+00:00,192.168.50.11,192.168.50.20,52030,502,tcp,modbus,0.016,127,166,SF,0,0
2026-09-01T10:08:17+00:00,192.168.50.12,192.168.50.20,63015,4840,tcp,opcua,0.1752,270,572,SF,0,0
2026-09-01T10:08:20+00:00,192.168.50.11,192.168.50.20,54471,502,tcp,modbus,0.0304,86,198,SF,0,0
2026-09-01T10:08:25+00:00,192.168.50.11,192.168.50.20,52379,502,tcp,modbus,0.0544,106,95,SF,0,0
2026-09-01T10:08:30+00:00,192.168.50.11,192.168.50.20,61663,502,tcp,modbus,0.0583,118,151,SF,0,0
2026-09-01T10:08:32+00:00,192.168.50.12,192.168.50.20,56729,4840,tcp,opcua,0.1293,390,409,SF,0,0
2026-09-01T10:08:35+00:00,192.168.50.11,192.168.50.20,60956,502,tcp,modbus,0.0252,113,198,SF,0,0
2026-09-01T10:08:40+00:00,192.168.50.11,192.168.50.20,58277,502,tcp,modbus,0.0215,99,202,SF,0,0
2026-09-01T10:08:45+00:00,192.168.50.11,192.168.50.20,57708,502,tcp,modbus,0.0316,121,205,SF,0,0
2026-09-01T10:08:47+00:00,192.168.50.12,192.168.50.20,58669,4840,tcp,opcua,0.1464,233,394,SF,0,0
2026-09-01T10:08:50+00:00,192.168.50.11,192.168.50.20,54595,502,tcp,modbus,0.0262,117,99,SF,0,0
2026-09-01T10:08:55+00:00,192.168.50.11,192.168.50.20,55568,502,tcp,modbus,0.0439,122,139,SF,0,0
2026-09-01T10:09:00+00:00,192.168.50.11,192.168.50.20,54051,502,tcp,modbus,0.0528,128,132,SF,0,0
2026-09-01T10:09:02+00:00,192.168.50.12,192.168.50.20,57940,4840,tcp,opcua,0.1265,331,817,SF,0,0
2026-09-01T10:09:05+00:00,192.168.50.11,192.168.50.20,60702,502,tcp,modbus,0.0356,82,146,SF,0,0
2026-09-01T10:09:10+00:00,192.168.50.11,192.168.50.20,58430,502,tcp,modbus,0.0354,86,176,SF,0,0
2026-09-01T10:09:15+00:00,192.168.50.11,192.168.50.20,49679,502,tcp,modbus,0.0223,127,164,SF,0,0
2026-09-01T10:09:17+00:00,192.168.50.12,192.168.50.20,59738,4840,tcp,opcua,0.0539,330,612,SF,0,0
2026-09-01T10:09:20+00:00,192.168.50.11,192.168.50.20,55051,502,tcp,modbus,0.0256,75,184,SF,0,0
2026-09-01T10:09:25+00:00,192.168.50.11,192.168.50.20,58449,502,tcp,modbus,0.0363,109,210,SF,0,0
2026-09-01T10:09:30+00:00,192.168.50.11,192.168.50.20,58255,502,tcp,modbus,0.0437,120,196,SF,0,0
2026-09-01T10:09:32+00:00,192.168.50.12,192.168.50.20,60457,4840,tcp,opcua,0.0648,216,542,SF,0,0
2026-09-01T10:09:35+00:00,192.168.50.11,192.168.50.20,64791,502,tcp,modbus,0.0277,109,116,SF,0,0
2026-09-01T10:09:40+00:00,192.168.50.11,192.168.50.20,52648,502,tcp,modbus,0.0233,95,108,SF,0,0
2026-09-01T10:09:45+00:00,192.168.50.11,192.168.50.20,53865,502,tcp,modbus,0.0315,73,133,SF,0,0
2026-09-01T10:09:47+00:00,192.168.50.12,192.168.50.20,57035,4840,tcp,opcua,0.0542,281,264,SF,0,0
2026-09-01T10:09:50+00:00,192.168.50.11,192.168.50.20,54285,502,tcp,modbus,0.0274,70,149,SF,0,0
2026-09-01T10:09:55+00:00,192.168.50.11,192.168.50.20,54087,502,tcp,modbus,0.0553,74,127,SF,0,0
2026-09-01T10:10:00+00:00,192.168.50.11,192.168.50.20,58374,502,tcp,modbus,0.0192,109,172,SF,0,0
2026-09-01T10:10:02+00:00,192.168.50.12,192.168.50.20,61000,4840,tcp,opcua,0.0801,295,690,SF,0,0
2026-09-01T10:10:05+00:00,192.168.50.11,192.168.50.20,63063,502,tcp,modbus,0.0393,100,101,SF,0,0
2026-09-01T10:10:10+00:00,192.168.50.11,192.168.50.20,59092,502,tcp,modbus,0.0303,97,143,SF,0,0
2026-09-01T10:10:15+00:00,192.168.50.11,192.168.50.20,55346,502,tcp,modbus,0.05,81,203,SF,0,0
2026-09-01T10:10:17+00:00,192.168.50.12,192.168.50.20,57683,4840,tcp,opcua,0.1442,207,601,SF,0,0
2026-09-01T10:10:20+00:00,192.168.50.11,192.168.50.20,53622,502,tcp,modbus,0.023,90,170,SF,0,0
2026-09-01T10:10:25+00:00,192.168.50.11,192.168.50.20,52685,502,tcp,modbus,0.0409,85,177,SF,0,0
2026-09-01T10:10:30+00:00,192.168.50.11,192.168.50.20,49570,502,tcp,modbus,0.022,107,145,SF,0,0
2026-09-01T10:10:32+00:00,192.168.50.12,192.168.50.20,50229,4840,tcp,opcua,0.1028,415,290,SF,0,0
2026-09-01T10:10:35+00:00,192.168.50.11,192.168.50.20,60304,502,tcp,modbus,0.0557,122,176,SF,0,0
2026-09-01T10:10:40+00:00,192.168.50.11,192.168.50.20,54554,502,tcp,modbus,0.0366,70,204,SF,0,0
2026-09-01T10:10:45+00:00,192.168.50.11,192.168.50.20,64077,502,tcp,modbus,0.0514,98,195,SF,0,0
2026-09-01T10:10:47+00:00,192.168.50.12,192.168.50.20,49464,4840,tcp,opcua,0.0984,373,658,SF,0,0
2026-09-01T10:10:50+00:00,192.168.50.11,192.168.50.20,63962,502,tcp,modbus,0.0297,78,192,SF,0,0
2026-09-01T10:10:55+00:00,192.168.50.11,192.168.50.20,58240,502,tcp,modbus,0.0244,104,156,SF,0,0
2026-09-01T10:11:00+00:00,192.168.50.11,192.168.50.20,52460,502,tcp,modbus,0.0221,87,212,SF,0,0
2026-09-01T10:11:02+00:00,192.168.50.12,192.168.50.20,60536,4840,tcp,opcua,0.062,311,610,SF,0,0
2026-09-01T10:11:05+00:00,192.168.50.11,192.168.50.20,62386,502,tcp,modbus,0.0438,97,113,SF,0,0
2026-09-01T10:11:10+00:00,192.168.50.11,192.168.50.20,64205,502,tcp,modbus,0.018,84,157,SF,0,0
2026-09-01T10:11:15+00:00,192.168.50.11,192.168.50.20,52774,502,tcp,modbus,0.038,85,185,SF,0,0
2026-09-01T10:11:17+00:00,192.168.50.12,192.168.50.20,54824,4840,tcp,opcua,0.0431,372,575,SF,0,0
2026-09-01T10:11:20+00:00,192.168.50.11,192.168.50.20,49582,502,tcp,modbus,0.0333,106,212,SF,0,0
2026-09-01T10:11:25+00:00,192.168.50.11,192.168.50.20,60209,502,tcp,modbus,0.0445,88,154,SF,0,0
2026-09-01T10:11:30+00:00,192.168.50.11,192.168.50.20,56097,502,tcp,modbus,0.0525,112,207,SF,0,0
2026-09-01T10:11:32+00:00,192.168.50.12,192.168.50.20,54203,4840,tcp,opcua,0.0488,182,375,SF,0,0
2026-09-01T10:11:35+00:00,192.168.50.11,192.168.50.20,51182,502,tcp,modbus,0.0352,108,91,SF,0,0
2026-09-01T10:11:40+00:00,192.168.50.11,192.168.50.20,59220,502,tcp,modbus,0.0452,90,170,SF,0,0
2026-09-01T10:11:45+00:00,192.168.50.11,192.168.50.20,51744,502,tcp,modbus,0.0426,119,91,SF,0,0
2026-09-01T10:11:47+00:00,192.168.50.12,192.168.50.20,64038,4840,tcp,opcua,0.1422,290,766,SF,0,0
2026-09-01T10:11:50+00:00,192.168.50.11,192.168.50.20,56518,502,tcp,modbus,0.0191,127,198,SF,0,0
2026-09-01T10:11:55+00:00,192.168.50.11,192.168.50.20,60702,502,tcp,modbus,0.0313,81,106,SF,0,0
2026-09-01T10:12:00+00:00,192.168.50.11,192.168.50.20,56332,502,tcp,modbus,0.0438,107,119,SF,0,0
2026-09-01T10:12:02+00:00,192.168.50.12,192.168.50.20,51893,4840,tcp,opcua,0.1567,386,394,SF,0,0
2026-09-01T10:12:05+00:00,192.168.50.11,192.168.50.20,50925,502,tcp,modbus,0.0372,100,194,SF,0,0
2026-09-01T10:12:10+00:00,192.168.50.11,192.168.50.20,61396,502,tcp,modbus,0.0532,88,190,SF,0,0
2026-09-01T10:12:15+00:00,192.168.50.11,192.168.50.20,54239,502,tcp,modbus,0.0479,117,173,SF,0,0
2026-09-01T10:12:17+00:00,192.168.50.12,192.168.50.20,50659,4840,tcp,opcua,0.1704,290,609,SF,0,0
2026-09-01T10:12:20+00:00,192.168.50.11,192.168.50.20,57704,502,tcp,modbus,0.0448,109,167,SF,0,0
2026-09-01T10:12:25+00:00,192.168.50.11,192.168.50.20,59052,502,tcp,modbus,0.0214,113,169,SF,0,0
2026-09-01T10:12:30+00:00,192.168.50.11,192.168.50.20,57259,502,tcp,modbus,0.0318,90,203,SF,0,0
2026-09-01T10:12:32+00:00,192.168.50.12,192.168.50.20,53896,4840,tcp,opcua,0.1133,311,675,SF,0,0
2026-09-01T10:12:35+00:00,192.168.50.11,192.168.50.20,50114,502,tcp,modbus,0.058,129,154,SF,0,0
2026-09-01T10:12:40+00:00,192.168.50.11,192.168.50.20,49624,502,tcp,modbus,0.0409,108,130,SF,0,0
2026-09-01T10:12:45+00:00,192.168.50.11,192.168.50.20,55647,502,tcp,modbus,0.0274,83,191,SF,0,0
2026-09-01T10:12:47+00:00,192.168.50.12,192.168.50.20,60295,4840,tcp,opcua,0.078,283,610,SF,0,0
2026-09-01T10:12:50+00:00,192.168.50.11,192.168.50.20,59259,502,tcp,modbus,0.0444,78,185,SF,0,0
2026-09-01T10:12:55+00:00,192.168.50.11,192.168.50.20,62257,502,tcp,modbus,0.0508,90,174,SF,0,0
2026-09-01T10:13:00+00:00,192.168.50.11,192.168.50.20,63516,502,tcp,modbus,0.0491,92,106,SF,0,0
2026-09-01T10:13:02+00:00,192.168.50.12,192.168.50.20,64214,4840,tcp,opcua,0.1521,201,621,SF,0,0
2026-09-01T10:13:05+00:00,192.168.50.11,192.168.50.20,55901,502,tcp,modbus,0.0203,122,172,SF,0,0
2026-09-01T10:13:10+00:00,192.168.50.11,192.168.50.20,63662,502,tcp,modbus,0.0277,75,205,SF,0,0
2026-09-01T10:13:15+00:00,192.168.50.11,192.168.50.20,59102,502,tcp,modbus,0.0467,93,151,SF,0,0
2026-09-01T10:13:17+00:00,192.168.50.12,192.168.50.20,59228,4840,tcp,opcua,0.1689,281,835,SF,0,0
2026-09-01T10:13:20+00:00,192.168.50.11,192.168.50.20,53329,502,tcp,modbus,0.0598,100,101,SF,0,0
2026-09-01T10:13:25+00:00,192.168.50.11,192.168.50.20,51949,502,tcp,modbus,0.0279,74,101,SF,0,0
2026-09-01T10:13:30+00:00,192.168.50.11,192.168.50.20,54897,502,tcp,modbus,0.0226,128,150,SF,0,0
2026-09-01T10:13:32+00:00,192.168.50.12,192.168.50.20,53822,4840,tcp,opcua,0.1261,296,281,SF,0,0
2026-09-01T10:13:35+00:00,192.168.50.11,192.168.50.20,55125,502,tcp,modbus,0.0426,116,152,SF,0,0
2026-09-01T10:13:40+00:00,192.168.50.11,192.168.50.20,52465,502,tcp,modbus,0.0177,128,148,SF,0,0
2026-09-01T10:13:45+00:00,192.168.50.11,192.168.50.20,64873,502,tcp,modbus,0.0532,130,157,SF,0,0
2026-09-01T10:13:47+00:00,192.168.50.12,192.168.50.20,63730,4840,tcp,opcua,0.1626,367,639,SF,0,0
